lake_nhdid,percent_bass,state,stock_size,wae_mod_lifestage,wae_repro,year,lake_waterarea_ha,lake_shorelinedevfactor,gdd_wtr_5c,tsi,trophic,stock_density,wae_mod,lake_maxdepth_m,rsvr,lake_namelagos,lake_countyfips,lake_lat_decdeg,lake_lon_decdeg,fips,merge_key,state_abbr,county_name,median_income,population,year_diff,prop_below_poverty,prop_hs_grad,prop_bachelors
69884090,0.101626016,WI,Small_Fingerling,age_1,combo,2012,75.57968473,1.706725508,2414.908391,54.67070117,eutrophic,88.44969417,0.603658537,6.096,Nl,Cedar Lake,55051,46.2083580181428,-89.9486539491277,55051,55051_2012,WI,"Iron County, Wisconsin",40801.0,5715.0,6,0.14383202099737533,0.1116360454943132,0.004899387576552931
77357664,0.142276423,WI,Large_Fingerling,age_1,combo,2013,32.73576656,2.062717732,2343.789666,54.65593217,eutrophic,23.52167311,0.101626016,7.9248,Rsvr,Bearskull Lake,55051,46.0031828117479,-90.0712956868609,55051,55051_2013,WI,"Iron County, Wisconsin",40801.0,5715.0,5,0.14383202099737533,0.1116360454943132,0.004899387576552931
69883864,0.024390244,WI,Large_Fingerling,age_1,none,2013,149.9091488,3.892842686,2247.822007,61.29102691,eutrophic,37.32260535,0.664634146,9.144,Rsvr,Long Lake,55051,46.264406199026,-90.0314406921842,55051,55051_2013,WI,"Iron County, Wisconsin",40801.0,5715.0,5,0.14383202099737533,0.1116360454943132,0.004899387576552931
69884794,0.079268293,WI,Large_Fingerling,age_1,none,2014,120.2642011,2.45437194,2109.094107,48.92010281,mesotrophic,37.03512732,0.256097561,7.0104,Rsvr,Lake of the Falls,55051,46.1624707919009,-90.1710977320083,55051,55051_2014,WI,"Iron County, Wisconsin",40801.0,5715.0,4,0.14383202099737533,0.1116360454943132,0.004899387576552931
69884394,0.036585366,WI,Large_Fingerling,age_1,combo,2014,83.0688424,1.996792449,2164.733625,54.83328531,eutrophic,24.69036453,0.453252033,7.62,Rsvr,Echo Lake,55051,46.1820512021327,-90.0607657396197,55051,55051_2014,WI,"Iron County, Wisconsin",40801.0,5715.0,4,0.14383202099737533,0.1116360454943132,0.004899387576552931
69884394,0.036585366,WI,Large_Fingerling,age_1,combo,2015,83.0688424,1.996792449,2415.425405,55.35456525,eutrophic,13.22999055,0.538617886,7.62,Rsvr,Echo Lake,55051,46.1820512021327,-90.0607657396197,55051,55051_2015,WI,"Iron County, Wisconsin",40801.0,5715.0,3,0.14383202099737533,0.1116360454943132,0.004899387576552931
69884802,0.650406504,WI,Small_Fingerling,age_1,none,2015,73.26650265,2.17848945,2392.555893,58.33043287,eutrophic,5.459520866,0.069105691,7.3152,Nl,Mercer Lake,55051,46.1601839600339,-90.0612050942273,55051,55051_2015,WI,"Iron County, Wisconsin",40801.0,5715.0,3,0.14383202099737533,0.1116360454943132,0.004899387576552931
69885446,0.101626016,WI,Large_Fingerling,age_1,none,2015,44.4181778,1.357054089,2403.615044,56.76251647,eutrophic,24.67458267,0.711382114,3.9624,Nl,Sandy Beach Lake,55051,46.1061434962364,-89.9713101217688,55051,55051_2015,WI,"Iron County, Wisconsin",40801.0,5715.0,3,0.14383202099737533,0.1116360454943132,0.004899387576552931
68838537,0.963414634,WI,Small_Fingerling,age_1,combo,2010,158.755763,2.362796972,2624.332899,38.82506984,mesotrophic,86.92597826,0.111788618,15.24,Rsvr,Archibald Lake,55083,45.2837160216904,-88.5790722635846,55083,55083_2010,WI,"Oconto County, Wisconsin",57105.0,37556.0,8,0.09268825221003302,0.08336883587176483,0.00157098732559378
68838633,0.319105691,WI,Large_Fingerling,age_1,combo,2013,93.18818161,1.69078621,2430.668395,35.04611826,mesotrophic,25.18559714,0.231707317,11.5824,Rsvr,Boot Lake,55083,45.2680235139832,-88.6285713458916,55083,55083_2013,WI,"Oconto County, Wisconsin",57105.0,37556.0,5,0.09268825221003302,0.08336883587176483,0.00157098732559378
68838537,0.963414634,WI,Large_Fingerling,age_1,combo,2014,158.755763,2.362796972,2298.010481,43.12838378,mesotrophic,37.03802552,0.402439024,15.24,Rsvr,Archibald Lake,55083,45.2837160216904,-88.5790722635846,55083,55083_2014,WI,"Oconto County, Wisconsin",57105.0,37556.0,4,0.09268825221003302,0.08336883587176483,0.00157098732559378
68838537,0.963414634,WI,Large_Fingerling,age_1,combo,2016,158.755763,2.362796972,2759.039843,45.3921314,mesotrophic,37.66792391,0.392276423,15.24,Rsvr,Archibald Lake,55083,45.2837160216904,-88.5790722635846,55083,55083_2016,WI,"Oconto County, Wisconsin",57105.0,37556.0,2,0.09268825221003302,0.08336883587176483,0.00157098732559378
68838421,0.648373984,WI,Large_Fingerling,age_1,none,2016,179.9852605,3.497769524,2851.373971,49.60679243,mesotrophic,37.2474945,0.361788618,9.144,Rsvr,Townsend Flowage,55083,45.323435136743,-88.5952205031781,55083,55083_2016,WI,"Oconto County, Wisconsin",57105.0,37556.0,2,0.09268825221003302,0.08336883587176483,0.00157098732559378
68838369,0.144308943,WI,Large_Fingerling,age_1,none,2017,36.09734217,1.478839043,2742.293741,62.31833518,eutrophic,32.41235863,0.611788618,5.7912,Nl,Munger Lake,55083,45.3254998597817,-88.4932056716042,55083,55083_2017,WI,"Oconto County, Wisconsin",57105.0,37556.0,1,0.09268825221003302,0.08336883587176483,0.00157098732559378
68838537,0.619918699,WI,Large_Fingerling,age_1,combo,2018,158.755763,2.362796972,2671.236251,43.82651799,mesotrophic,37.05062349,0.178861789,15.24,Rsvr,Archibald Lake,55083,45.2837160216904,-88.5790722635846,55083,55083_2018,WI,"Oconto County, Wisconsin",57105.0,37556.0,0,0.09268825221003302,0.08336883587176483,0.00157098732559378
156039331,0.75203252,WI,Small_Fingerling,age_1,none,2008,183.5892006,2.558757233,2993.742241,77.14065192,hyper_eutrophic,43.23783737,0.853658537,6.4008,Rsvr,Yellowstone Lake,55065,42.7664248121584,-89.9740232511393,55065,55065_2008,WI,"Lafayette County, Wisconsin",59629.0,16735.0,10,0.10648341798625635,0.08610696145802212,0.002270690170301763
156039331,0.75203252,WI,Fry,age_1,none,2010,183.5892006,2.558757233,3360.659754,73.66788219,hyper_eutrophic,811.594579,0.979674797,6.4008,Rsvr,Yellowstone Lake,55065,42.7664248121584,-89.9740232511393,55065,55065_2010,WI,"Lafayette County, Wisconsin",59629.0,16735.0,8,0.10648341798625635,0.08610696145802212,0.002270690170301763
156039331,0.75203252,WI,Small_Fingerling,age_1,none,2012,183.5892006,2.558757233,3263.423654,78.32112229,hyper_eutrophic,42.13210784,0.845528455,6.4008,Rsvr,Yellowstone Lake,55065,42.7664248121584,-89.9740232511393,55065,55065_2012,WI,"Lafayette County, Wisconsin",59629.0,16735.0,6,0.10648341798625635,0.08610696145802212,0.002270690170301763
156039331,0.75203252,WI,Small_Fingerling,age_1,none,2013,183.5892006,2.558757233,3063.532677,75.84485925,hyper_eutrophic,42.13210784,0.967479675,6.4008,Rsvr,Yellowstone Lake,55065,42.7664248121584,-89.9740232511393,55065,55065_2013,WI,"Lafayette County, Wisconsin",59629.0,16735.0,5,0.10648341798625635,0.08610696145802212,0.002270690170301763
156039331,0.341463415,WI,Small_Fingerling,age_1,none,2017,183.5892006,2.558757233,3285.789448,72.48405279,hyper_eutrophic,86.42665225,0.758130081,6.4008,Rsvr,Yellowstone Lake,55065,42.7664248121584,-89.9740232511393,55065,55065_2017,WI,"Lafayette County, Wisconsin",59629.0,16735.0,1,0.10648341798625635,0.08610696145802212,0.002270690170301763
91681325,0.867886179,WI,Small_Fingerling,age_1,combo,2008,769.4430326,3.49706213,2404.665144,61.29102691,eutrophic,140.8486339,0.156504065,11.2776,Rsvr,Balsam Lake,55095,45.4638157762232,-92.4274842800498,55095,55095_2008,WI,"Polk County, Wisconsin",56932.0,43349.0,10,0.09665736233823156,0.1000484440240836,0.0026067498673556485
91684779,0.528455285,WI,Large_Fingerling,age_1,none,2008,52.25420742,1.529422309,2521.504818,60.78181024,eutrophic,9.568607481,0.546747967,8.2296,Nl,North Twin Lake,55095,45.3147805401227,-92.3690119267136,55095,55095_2008,WI,"Polk County, Wisconsin",56932.0,43349.0,10,0.09665736233823156,0.1000484440240836,0.0026067498673556485
91684607,0.536585366,WI,Large_Fingerling,age_1,none,2008,60.04110701,2.543331283,2497.151274,60.17416841,eutrophic,11.65867911,0.304878049,10.0584,Rsvr,Pike Lake,55095,45.3197936615247,-92.372309701289,55095,55095_2008,WI,"Polk County, Wisconsin",56932.0,43349.0,10,0.09665736233823156,0.1000484440240836,0.0026067498673556485
91684663,0.680894309,WI,Large_Fingerling,age_1,none,2009,92.82411596,1.26036652,2274.650236,73.29717084,hyper_eutrophic,32.31918741,0.827235772,7.9248,Nl,Magnor Lake,55095,45.3227026641991,-92.2051067476649,55095,55095_2009,WI,"Polk County, Wisconsin",56932.0,43349.0,9,0.09665736233823156,0.1000484440240836,0.0026067498673556485
91684733,0.579268293,WI,Small_Fingerling,age_1,combo,2012,479.8865522,2.201388328,2752.398079,77.03267326,hyper_eutrophic,137.684625,0.093495935,9.7536,Rsvr,Wapogasset Lake,55095,45.3315790415613,-92.4287920881385,55095,55095_2012,WI,"Polk County, Wisconsin",56932.0,43349.0,6,0.09665736233823156,0.1000484440240836,0.0026067498673556485
91681325,0.867886179,WI,Small_Fingerling,age_1,combo,2012,769.4430326,3.49706213,2699.891729,67.07189633,eutrophic,121.4904756,0.00203252,11.2776,Rsvr,Balsam Lake,55095,45.4638157762232,-92.4274842800498,55095,55095_2012,WI,"Polk County, Wisconsin",56932.0,43349.0,6,0.09665736233823156,0.1000484440240836,0.0026067498673556485
91681325,0.823170732,WI,Large_Fingerling,age_1,combo,2014,769.4430326,3.49706213,2437.613071,61.20226138,eutrophic,2.484914307,0.018292683,11.2776,Rsvr,Balsam Lake,55095,45.4638157762232,-92.4274842800498,55095,55095_2014,WI,"Polk County, Wisconsin",56932.0,43349.0,4,0.09665736233823156,0.1000484440240836,0.0026067498673556485
91680447,0.613821138,WI,Large_Fingerling,age_1,combo,2015,118.69699,2.04291179,2540.428388,45.18709727,mesotrophic,24.70997791,0.087398374,20.7264,Rsvr,Pipe Lake,55095,45.5149981305286,-92.2093259351078,55095,55095_2015,WI,"Polk County, Wisconsin",56932.0,43349.0,3,0.09665736233823156,0.1000484440240836,0.0026067498673556485
91680005,0.902439024,WI,Large_Fingerling,age_1,none,2015,410.2388831,1.193244453,2653.209944,61.73328206,eutrophic,49.38829749,0.481707317,5.1816,Nl,Big Round Lake,55095,45.5244808599633,-92.3013353450267,55095,55095_2015,WI,"Polk County, Wisconsin",56932.0,43349.0,3,0.09665736233823156,0.1000484440240836,0.0026067498673556485
91681325,0.823170732,WI,Large_Fingerling,age_1,none,2016,769.4430326,3.49706213,2847.68094,61.32506287,eutrophic,24.69058682,0.587398374,11.2776,Rsvr,Balsam Lake,55095,45.4638157762232,-92.4274842800498,55095,55095_2016,WI,"Polk County, Wisconsin",56932.0,43349.0,2,0.09665736233823156,0.1000484440240836,0.0026067498673556485
91680837,0.910569106,WI,Small_Fingerling,age_1,none,2016,222.6966296,1.691486979,2799.657908,45.69557859,mesotrophic,72.66387474,0.016260163,18.288,Rsvr,Half Moon Lake,55095,45.4946066514238,-92.420527613674,55095,55095_2016,WI,"Polk County, Wisconsin",56932.0,43349.0,2,0.09665736233823156,0.1000484440240836,0.0026067498673556485
91680447,0.613821138,WI,Large_Fingerling,age_1,combo,2017,118.69699,2.04291179,2505.510057,43.45864701,mesotrophic,29.04875685,0.31300813,20.7264,Rsvr,Pipe Lake,55095,45.5149981305286,-92.2093259351078,55095,55095_2017,WI,"Polk County, Wisconsin",56932.0,43349.0,1,0.09665736233823156,0.1000484440240836,0.0026067498673556485
91680005,0.902439024,WI,Large_Fingerling,age_1,none,2017,410.2388831,1.193244453,2646.693972,61.24919416,eutrophic,49.3907351,0.010162602,5.1816,Nl,Big Round Lake,55095,45.5244808599633,-92.3013353450267,55095,55095_2017,WI,"Polk County, Wisconsin",56932.0,43349.0,1,0.09665736233823156,0.1000484440240836,0.0026067498673556485
91684733,0.859756098,WI,Large_Fingerling,age_1,combo,2018,479.8865522,2.201388328,2789.942289,69.44028903,hyper_eutrophic,37.14627951,0.343495935,9.7536,Rsvr,Wapogasset Lake,55095,45.3315790415613,-92.4287920881385,55095,55095_2018,WI,"Polk County, Wisconsin",56932.0,43349.0,0,0.09665736233823156,0.1000484440240836,0.0026067498673556485
91684863,0.668699187,WI,Large_Fingerling,age_1,none,2018,100.1328241,1.602305211,2811.111234,48.00950433,mesotrophic,37.01084069,0.493902439,7.62,Rsvr,Bear Trap Lake,55095,45.3128039912028,-92.4102065468476,55095,55095_2018,WI,"Polk County, Wisconsin",56932.0,43349.0,0,0.09665736233823156,0.1000484440240836,0.0026067498673556485
91681325,0.823170732,WI,Large_Fingerling,age_1,combo,2018,769.4430326,3.49706213,2727.874802,60.92041039,eutrophic,24.70098395,0.512195122,11.2776,Rsvr,Balsam Lake,55095,45.4638157762232,-92.4274842800498,55095,55095_2018,WI,"Polk County, Wisconsin",56932.0,43349.0,0,0.09665736233823156,0.1000484440240836,0.0026067498673556485
91684663,0.680894309,WI,Large_Fingerling,age_1,combo,2018,92.82411596,1.26036652,2719.514317,67.5958794,hyper_eutrophic,16.15959371,0.083333333,7.9248,Nl,Magnor Lake,55095,45.3227026641991,-92.2051067476649,55095,55095_2018,WI,"Polk County, Wisconsin",56932.0,43349.0,0,0.09665736233823156,0.1000484440240836,0.0026067498673556485
139268769,0.672764228,WI,Large_Fingerling,age_1,none,2009,85.7000615,1.728679715,2834.121455,59.0671027,eutrophic,16.86113142,0.361788618,6.4008,Rsvr,Random Lake,55117,43.5558200333481,-87.950954662992,55117,55117_2009,WI,"Sheboygan County, Wisconsin",58943.0,115205.0,9,0.07412872705177727,0.11693936895100039,0.004669936200685734
139268769,0.672764228,WI,Large_Fingerling,age_1,none,2017,85.7000615,1.728679715,3188.363948,60.37327605,eutrophic,11.66860306,0.103658537,6.4008,Rsvr,Random Lake,55117,43.5558200333481,-87.950954662992,55117,55117_2017,WI,"Sheboygan County, Wisconsin",58943.0,115205.0,1,0.07412872705177727,0.11693936895100039,0.004669936200685734
139260805,0.853658537,WI,Large_Fingerling,age_1,none,2017,52.20354484,1.452123959,2960.922757,45.5394508,mesotrophic,49.26868487,0.06504065,18.5928,Nl,Crystal Lake,55117,43.8064128921931,-88.0137139913427,55117,55117_2017,WI,"Sheboygan County, Wisconsin",58943.0,115205.0,1,0.07412872705177727,0.11693936895100039,0.004669936200685734
139260762,0.581300813,WI,Large_Fingerling,age_1,none,2017,118.0275877,1.619685673,2945.456115,46.69165651,mesotrophic,12.9884888,0.105691057,36.2712,Nl,Elkhart Lake,55117,43.8262313015244,-88.025094297908,55117,55117_2017,WI,"Sheboygan County, Wisconsin",58943.0,115205.0,1,0.07412872705177727,0.11693936895100039,0.004669936200685734
75473159,0.495934959,WI,Large_Fingerling,age_1,combo,2009,78.86602998,1.642909467,2190.532346,37.36965594,mesotrophic,51.20075147,0.337398374,23.4696,Nl,Keyes Lake,55037,45.896080359093,-88.3069175998528,55037,55037_2009,WI,"Florence County, Wisconsin",49128.0,4337.0,9,0.09684113442471755,0.1076781185151026,0.001383444777495965
75473461,0.455284553,WI,Large_Fingerling,age_1,combo,2010,74.20339157,1.297059027,2652.292106,43.21747769,mesotrophic,8.085883775,0.288617886,13.1064,Nl,Emily Lake,55037,45.8744905154944,-88.2833957405302,55037,55037_2010,WI,"Florence County, Wisconsin",49128.0,4337.0,8,0.09684113442471755,0.1076781185151026,0.001383444777495965
75473159,0.495934959,WI,Large_Fingerling,age_1,combo,2011,78.86602998,1.642909467,2466.364542,42.54633573,mesotrophic,25.60037573,0.591463415,23.4696,Nl,Keyes Lake,55037,45.896080359093,-88.3069175998528,55037,55037_2011,WI,"Florence County, Wisconsin",49128.0,4337.0,7,0.09684113442471755,0.1076781185151026,0.001383444777495965
75473159,0.495934959,WI,Large_Fingerling,age_1,combo,2013,78.86602998,1.642909467,2475.300618,36.91731511,mesotrophic,25.61305546,0.739837398,23.4696,Nl,Keyes Lake,55037,45.896080359093,-88.3069175998528,55037,55037_2013,WI,"Florence County, Wisconsin",49128.0,4337.0,5,0.09684113442471755,0.1076781185151026,0.001383444777495965
137059645,0.707317073,WI,Small_Fingerling,age_1,none,2009,1080.508296,2.181685012,2668.576193,70.81729118,hyper_eutrophic,43.72941901,0.983739837,5.7912,Nl,Fox Lake,55027,43.5848279303682,-88.9235230656677,55027,55027_2009,WI,"Dodge County, Wisconsin",58870.0,87776.0,9,0.08222065257017863,0.08335991615020051,0.003053226394458622
137059645,0.707317073,WI,Small_Fingerling,age_1,none,2010,1080.508296,2.181685012,3145.281106,68.48525922,eutrophic,43.72941901,0.924796748,5.7912,Nl,Fox Lake,55027,43.5848279303682,-88.9235230656677,55027,55027_2010,WI,"Dodge County, Wisconsin",58870.0,87776.0,8,0.08222065257017863,0.08335991615020051,0.003053226394458622
137059645,0.707317073,WI,Small_Fingerling,age_1,none,2011,1080.508296,2.181685012,2936.313454,70.63728014,hyper_eutrophic,43.72941901,0.908536585,5.7912,Nl,Fox Lake,55027,43.5848279303682,-88.9235230656677,55027,55027_2011,WI,"Dodge County, Wisconsin",58870.0,87776.0,7,0.08222065257017863,0.08335991615020051,0.003053226394458622
137059645,0.707317073,WI,Small_Fingerling,age_1,none,2013,1080.508296,2.181685012,2897.462973,73.35553569,hyper_eutrophic,43.7969798,0.776422764,5.7912,Nl,Fox Lake,55027,43.5848279303682,-88.9235230656677,55027,55027_2013,WI,"Dodge County, Wisconsin",58870.0,87776.0,5,0.08222065257017863,0.08335991615020051,0.003053226394458622
137059730,0.203252033,WI,Small_Fingerling,age_1,none,2014,2592.188784,3.433181525,2736.39385,66.3368737,eutrophic,90.80434321,1.0,2.1336,Rsvr,Beaver Dam Lake,55027,43.5173495620047,-88.8997229404881,55027,55027_2014,WI,"Dodge County, Wisconsin",58870.0,87776.0,4,0.08222065257017863,0.08335991615020051,0.003053226394458622
137059645,0.707317073,WI,Large_Fingerling,age_1,none,2014,1080.508296,2.181685012,2777.19002,71.53694423,hyper_eutrophic,0.277647105,0.902439024,5.7912,Nl,Fox Lake,55027,43.5848279303682,-88.9235230656677,55027,55027_2014,WI,"Dodge County, Wisconsin",58870.0,87776.0,4,0.08222065257017863,0.08335991615020051,0.003053226394458622
137059645,0.707317073,WI,Small_Fingerling,age_1,none,2015,1080.508296,2.181685012,3024.802277,71.98872135,hyper_eutrophic,87.88919102,0.723577236,5.7912,Nl,Fox Lake,55027,43.5848279303682,-88.9235230656677,55027,55027_2015,WI,"Dodge County, Wisconsin",58870.0,87776.0,3,0.08222065257017863,0.08335991615020051,0.003053226394458622
137059645,0.707317073,WI,Large_Fingerling,age_1,none,2016,1080.508296,2.181685012,3269.710908,71.70342543,hyper_eutrophic,3.701961397,0.855691057,5.7912,Nl,Fox Lake,55027,43.5848279303682,-88.9235230656677,55027,55027_2016,WI,"Dodge County, Wisconsin",58870.0,87776.0,2,0.08222065257017863,0.08335991615020051,0.003053226394458622
137059645,0.792682927,WI,Large_Fingerling,age_1,none,2018,1080.508296,2.181685012,3099.935021,69.1159623,hyper_eutrophic,2.776471048,0.388211382,5.7912,Nl,Fox Lake,55027,43.5848279303682,-88.9235230656677,55027,55027_2018,WI,"Dodge County, Wisconsin",58870.0,87776.0,0,0.08222065257017863,0.08335991615020051,0.003053226394458622
74926619,0.363821138,WI,Large_Fingerling,age_1,combo,2009,209.3503188,1.547504591,2169.920853,35.65855755,mesotrophic,9.553364959,0.215447154,14.9352,Nl,Little Stone Lake; Stone Lake,55129,45.8440224722972,-91.5561670711342,55129,55129_2009,WI,"Washburn County, Wisconsin",48422.0,15689.0,9,0.13066479699152272,0.11390145962139078,0.004525463700682007
151948613,0.884146341,WI,Fry,age_1,combo,2010,1408.025268,4.653775694,2707.718677,51.72403409,eutrophic,1846.557771,0.646341463,22.5552,Rsvr,Long Lake,55129,45.7037470855902,-91.6737745606595,55129,55129_2010,WI,"Washburn County, Wisconsin",48422.0,15689.0,8,0.13066479699152272,0.11390145962139078,0.004525463700682007
151948613,0.884146341,WI,Small_Fingerling,age_1,combo,2011,1408.025268,4.653775694,2510.455707,54.69839021,eutrophic,81.98929565,0.660569106,22.5552,Rsvr,Long Lake,55129,45.7037470855902,-91.6737745606595,55129,55129_2011,WI,"Washburn County, Wisconsin",48422.0,15689.0,7,0.13066479699152272,0.11390145962139078,0.004525463700682007
74926619,0.363821138,WI,Small_Fingerling,age_1,combo,2012,209.3503188,1.547504591,2525.110774,38.74469118,mesotrophic,87.43717278,0.418699187,14.9352,Nl,Little Stone Lake; Stone Lake,55129,45.8440224722972,-91.5561670711342,55129,55129_2012,WI,"Washburn County, Wisconsin",48422.0,15689.0,6,0.13066479699152272,0.11390145962139078,0.004525463700682007
47482845,0.776422764,WI,Large_Fingerling,age_1,none,2012,29.77283678,1.286238071,2633.380971,44.40312759,mesotrophic,34.09147766,0.361788618,15.92139985,Nl,Little Bass Lake,55129,46.0701952698975,-91.8912788051542,55129,55129_2012,WI,"Washburn County, Wisconsin",48422.0,15689.0,6,0.13066479699152272,0.11390145962139078,0.004525463700682007
47481396,0.62804878,WI,Large_Fingerling,age_1,none,2012,150.3246885,2.606313657,2711.713046,55.4254136,eutrophic,12.33995572,0.37804878,10.9728,Rsvr,Gilmore Lake,55129,46.1130177688302,-91.8909558922065,55129,55129_2012,WI,"Washburn County, Wisconsin",48422.0,15689.0,6,0.13066479699152272,0.11390145962139078,0.004525463700682007
74926619,0.363821138,WI,Large_Fingerling,age_1,combo,2014,209.3503188,1.547504591,2252.932782,41.16785754,mesotrophic,35.92065224,0.215447154,14.9352,Nl,Little Stone Lake; Stone Lake,55129,45.8440224722972,-91.5561670711342,55129,55129_2014,WI,"Washburn County, Wisconsin",48422.0,15689.0,4,0.13066479699152272,0.11390145962139078,0.004525463700682007
151948613,0.735772358,WI,Large_Fingerling,age_1,combo,2014,1408.025268,4.653775694,2358.656081,57.61876485,eutrophic,24.70055104,0.869918699,22.5552,Rsvr,Long Lake,55129,45.7037470855902,-91.6737745606595,55129,55129_2014,WI,"Washburn County, Wisconsin",48422.0,15689.0,4,0.13066479699152272,0.11390145962139078,0.004525463700682007
151948129,0.491869919,WI,Large_Fingerling,age_1,combo,2015,84.96411354,1.265077848,2589.781947,44.4205535,mesotrophic,37.00385809,0.762195122,12.8016,Nl,Slim Lake,55129,45.7977248372492,-91.5588211729059,55129,55129_2015,WI,"Washburn County, Wisconsin",48422.0,15689.0,3,0.13066479699152272,0.11390145962139078,0.004525463700682007
74926619,0.363821138,WI,Large_Fingerling,age_1,combo,2016,209.3503188,1.547504591,2721.275647,45.06658292,mesotrophic,35.07517945,0.111788618,14.9352,Nl,Little Stone Lake; Stone Lake,55129,45.8440224722972,-91.5561670711342,55129,55129_2016,WI,"Washburn County, Wisconsin",48422.0,15689.0,2,0.13066479699152272,0.11390145962139078,0.004525463700682007
151948613,0.735772358,WI,Large_Fingerling,age_1,combo,2016,1408.025268,4.653775694,2820.536798,55.32431968,eutrophic,24.23322988,0.451219512,22.5552,Rsvr,Long Lake,55129,45.7037470855902,-91.6737745606595,55129,55129_2016,WI,"Washburn County, Wisconsin",48422.0,15689.0,2,0.13066479699152272,0.11390145962139078,0.004525463700682007
151948129,0.491869919,WI,Large_Fingerling,age_1,none,2017,84.96411354,1.265077848,2534.391278,44.52424676,mesotrophic,44.35990494,0.658536585,12.8016,Nl,Slim Lake,55129,45.7977248372492,-91.5588211729059,55129,55129_2017,WI,"Washburn County, Wisconsin",48422.0,15689.0,1,0.13066479699152272,0.11390145962139078,0.004525463700682007
74926619,0.363821138,WI,Large_Fingerling,age_1,combo,2018,209.3503188,1.547504591,2575.406972,41.95968301,mesotrophic,34.53063764,0.111788618,14.9352,Nl,Little Stone Lake; Stone Lake,55129,45.8440224722972,-91.5561670711342,55129,55129_2018,WI,"Washburn County, Wisconsin",48422.0,15689.0,0,0.13066479699152272,0.11390145962139078,0.004525463700682007
151948613,0.735772358,WI,Large_Fingerling,age_1,combo,2018,1408.025268,4.653775694,2716.389661,54.82504533,eutrophic,24.63237044,0.552845528,22.5552,Rsvr,Long Lake,55129,45.7037470855902,-91.6737745606595,55129,55129_2018,WI,"Washburn County, Wisconsin",48422.0,15689.0,0,0.13066479699152272,0.11390145962139078,0.004525463700682007
151949888,0.526422764,WI,Large_Fingerling,age_1,none,2009,62.13829034,2.420711102,2413.875823,66.63473025,eutrophic,6.437254675,0.215447154,9.144,Rsvr,Poskin Lake,55005,45.4248703610138,-91.9811208930634,55005,55005_2009,WI,"Barron County, Wisconsin",50903.0,45252.0,9,0.11736497834349863,0.09486873508353222,0.00464067886502254
151949728,0.544715447,WI,Small_Fingerling,age_1,combo,2009,86.84453826,1.538421999,2330.675227,43.9250168,mesotrophic,86.01577198,0.069105691,16.764,Nl,Lower Vermillion Lake,55005,45.5103454367237,-91.9578191133197,55005,55005_2009,WI,"Barron County, Wisconsin",50903.0,45252.0,9,0.11736497834349863,0.09486873508353222,0.00464067886502254
151949983,0.676829268,WI,Large_Fingerling,age_1,combo,2010,115.7112503,1.708057957,2790.525178,62.86585419,eutrophic,23.85247755,0.638211382,7.3152,Nl,Lower Turtle Lake,55005,45.3910023470947,-92.077282164201,55005,55005_2010,WI,"Barron County, Wisconsin",50903.0,45252.0,8,0.11736497834349863,0.09486873508353222,0.00464067886502254
151949390,0.424796748,WI,Fry,age_1,combo,2012,921.9454312,3.72372669,2610.132898,63.36358617,eutrophic,1616.147713,0.819105691,16.1544,Rsvr,Red Cedar Lake; Hemlock Lake,55005,45.5925671420435,-91.5885310933706,55005,55005_2012,WI,"Barron County, Wisconsin",50903.0,45252.0,6,0.11736497834349863,0.09486873508353222,0.00464067886502254
151949000,0.745934959,WI,Small_Fingerling,age_1,none,2013,545.5848547,2.549355376,2437.694053,55.34724326,eutrophic,96.65224308,0.172764228,26.5176,Nl,Bear Lake,55005,45.6302295265831,-91.8219643997652,55005,55005_2013,WI,"Barron County, Wisconsin",50903.0,45252.0,5,0.11736497834349863,0.09486873508353222,0.00464067886502254
151949390,0.424796748,WI,Fry,age_1,combo,2014,921.9454312,3.72372669,2363.538653,58.23938101,eutrophic,2603.190947,0.662601626,16.1544,Rsvr,Red Cedar Lake; Hemlock Lake,55005,45.5925671420435,-91.5885310933706,55005,55005_2014,WI,"Barron County, Wisconsin",50903.0,45252.0,4,0.11736497834349863,0.09486873508353222,0.00464067886502254
151949571,0.652439024,WI,Large_Fingerling,age_1,combo,2015,336.1160753,3.0734949,2560.512137,46.20717738,mesotrophic,51.87196115,0.233739837,32.3088,Rsvr,Beaver Dam Lake,55005,45.5553492054374,-92.0489435500919,55005,55005_2015,WI,"Barron County, Wisconsin",50903.0,45252.0,3,0.11736497834349863,0.09486873508353222,0.00464067886502254
151949390,0.424796748,WI,Fry,age_1,combo,2015,921.9454312,3.72372669,2601.591258,58.77999818,eutrophic,2863.510041,0.709349593,16.1544,Rsvr,Red Cedar Lake; Hemlock Lake,55005,45.5925671420435,-91.5885310933706,55005,55005_2015,WI,"Barron County, Wisconsin",50903.0,45252.0,3,0.11736497834349863,0.09486873508353222,0.00464067886502254
151949314,0.575203252,WI,Fry,age_1,combo,2016,133.8656125,2.2103331,2758.974909,45.55149905,mesotrophic,4780.914142,0.5,27.7368,Rsvr,Silver Lake,55005,45.5837873547595,-91.9212080353521,55005,55005_2016,WI,"Barron County, Wisconsin",50903.0,45252.0,2,0.11736497834349863,0.09486873508353222,0.00464067886502254
